"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
7.540672498E-1,2.752027893E1,-4.816595459E1,-2.481973267E1,6.077288922E1
7.640392499E-1,2.768278503E1,-4.804241943E1,-2.502807617E1,6.083432624E1
7.740112499E-1,2.771568298E1,-4.787426758E1,-2.506832886E1,6.073323383E1
7.839832499E-1,2.778263855E1,-4.789523315E1,-2.529911804E1,6.087588798E1
7.939552499E-1,2.792283630E1,-4.782650757E1,-2.533760071E1,6.090200016E1
8.039272500E-1,2.792283630E1,-4.782650757E1,-2.533760071E1,6.090200016E1
8.138992500E-1,2.793443298E1,-4.781311035E1,-2.530935669E1,6.088505238E1
8.238712498E-1,2.805482483E1,-4.782934570E1,-2.529751587E1,6.094820601E1
8.338432498E-1,2.794960022E1,-4.786669922E1,-2.500761414E1,6.080938917E1
8.438162499E-1,2.808186340E1,-4.792059326E1,-2.495098877E1,6.088945846E1
8.537882499E-1,2.806434631E1,-4.807458496E1,-2.471582031E1,6.090685534E1
8.637602499E-1,2.811869812E1,-4.798886108E1,-2.473036194E1,6.087021253E1
8.737322500E-1,2.808155823E1,-4.802239990E1,-2.448222351E1,6.077914176E1
8.837042500E-1,2.802259827E1,-4.814294434E1,-2.430857849E1,6.077759531E1
8.936762500E-1,2.801365662E1,-4.806338501E1,-2.447131348E1,6.077581031E1
9.036482498E-1,2.797984314E1,-4.815936279E1,-2.416973877E1,6.071550147E1
9.136202498E-1,2.794706726E1,-4.842221069E1,-2.410762024E1,6.088453343E1
9.235922499E-1,2.800877380E1,-4.858224487E1,-2.393150330E1,6.097083546E1
9.335642499E-1,2.788188171E1,-4.853601074E1,-2.357530212E1,6.073663258E1
9.435372499E-1,2.796736145E1,-4.855477905E1,-2.367436218E1,6.082939503E1
9.535092500E-1,2.806520081E1,-4.861419678E1,-2.345385742E1,6.083649441E1
9.634812500E-1,2.811299133E1,-4.871414185E1,-2.323468018E1,6.085440214E1
9.734532500E-1,2.818367004E1,-4.876702881E1,-2.301965332E1,6.084773451E1
9.834252498E-1,2.817530823E1,-4.896084595E1,-2.274415588E1,6.089588702E1
9.933972498E-1,2.821598816E1,-4.888000488E1,-2.272085571E1,6.084105645E1
1.003369250E0,2.813133240E1,-4.908944702E1,-2.238780212E1,6.084701599E1
1.013341250E0,2.817317200E1,-4.915536499E1,-2.241990662E1,6.093135269E1
1.023313250E0,2.830537415E1,-4.912640381E1,-2.204377747E1,6.083194787E1
1.033285250E0,2.834400940E1,-4.917700195E1,-2.171876526E1,6.077388546E1
1.043257250E0,2.844023132E1,-4.921676636E1,-2.166334534E1,6.083122043E1
1.053230250E0,2.835383606E1,-4.933715820E1,-2.172065735E1,6.090880195E1
1.063202250E0,2.843080139E1,-4.931741333E1,-2.160562134E1,6.088777052E1
1.073174250E0,2.842317200E1,-4.938735962E1,-2.147059631E1,6.089314003E1
1.083146250E0,2.843263245E1,-4.944110107E1,-2.132336426E1,6.088943198E1
1.093118250E0,2.841065979E1,-4.953930664E1,-2.143606567E1,6.099847050E1
1.103090250E0,2.845890808E1,-4.950720215E1,-2.111976624E1,6.088445647E1
1.113062250E0,2.857621765E1,-4.953186035E1,-2.100202942E1,6.091872163E1
1.123034250E0,2.854804993E1,-4.957803345E1,-2.081149292E1,6.087767072E1
1.133006250E0,2.852107239E1,-4.975769043E1,-2.073422241E1,6.098514004E1
1.142978250E0,2.852610779E1,-4.970504761E1,-2.057424927E1,6.089031381E1
1.152951250E0,2.860023499E1,-4.972866821E1,-2.035745239E1,6.087150196E1
1.162923250E0,2.860548401E1,-4.987869263E1,-2.004171753E1,6.089193818E1
1.172895250E0,2.865223694E1,-4.998391724E1,-1.999923706E1,6.098616357E1
1.182867250E0,2.874800110E1,-4.982827759E1,-1.961940002E1,6.078014208E1
1.192839250E0,2.874305725E1,-4.996643066E1,-1.957154846E1,6.087571801E1
1.202811250E0,2.875804138E1,-5.001611328E1,-1.927806091E1,6.082992820E1
1.212783250E0,2.886238098E1,-4.989526367E1,-1.931849670E1,6.079291643E1
1.222755250E0,2.877445984E1,-5.006539917E1,-1.911930847E1,6.082813239E1
1.232727250E0,2.883738708E1,-5.008410645E1,-1.890144348E1,6.080523972E1
1.242699250E0,2.878172302E1,-5.032681274E1,-1.899758911E1,6.100888503E1
1.252672250E0,2.901011658E1,-5.022433472E1,-1.876553345E1,6.096077351E1
1.262644250E0,2.888929749E1,-5.027536011E1,-1.874078369E1,6.093783978E1
1.272616250E0,2.888371277E1,-5.035610962E1,-1.860966492E1,6.096167868E1
1.282588250E0,2.897950745E1,-5.035815430E1,-1.847770691E1,6.096869040E1
1.292560250E0,2.893452454E1,-5.041140747E1,-1.822489929E1,6.091521704E1
1.302532250E0,2.898280334E1,-5.045855713E1,-1.788092041E1,6.087525106E1
1.312504250E0,2.879914856E1,-5.052325439E1,-1.782627869E1,6.082570513E1
1.322476250E0,2.901335144E1,-5.065628052E1,-1.798925781E1,6.108556879E1
1.332448250E0,2.904713440E1,-5.067684937E1,-1.754985046E1,6.099078889E1
1.342420250E0,2.904753113E1,-5.073178101E1,-1.735112000E1,6.097978381E1
1.352393250E0,2.901771545E1,-5.075732422E1,-1.712945557E1,6.092414973E1
1.362365250E0,2.910121155E1,-5.087939453E1,-1.702464294E1,6.103631516E1
1.372337250E0,2.905070496E1,-5.085870361E1,-1.651313782E1,6.085421031E1
1.382309250E0,2.917898560E1,-5.083386230E1,-1.632984924E1,6.084536740E1
1.392281250E0,2.926339722E1,-5.097497559E1,-1.594906616E1,6.090293313E1
1.402253250E0,2.929541016E1,-5.106222534E1,-1.564445496E1,6.091240337E1
1.412225250E0,2.936166382E1,-5.114678955E1,-1.528739929E1,6.092459241E1
1.422197250E0,2.942349243E1,-5.115185547E1,-1.498944092E1,6.088462502E1
1.432169250E0,2.942349243E1,-5.115185547E1,-1.498944092E1,6.088462502E1
1.442141250E0,2.948736572E1,-5.121334839E1,-1.471749878E1,6.090087488E1
1.452114250E0,2.957540894E1,-5.131192017E1,-1.413626099E1,6.088884824E1
1.462086250E0,2.953599548E1,-5.137979126E1,-1.386949158E1,6.086559599E1
1.472058250E0,2.970103455E1,-5.142636108E1,-1.322981262E1,6.084283039E1
1.482030250E0,2.978645325E1,-5.139144897E1,-1.271823120E1,6.074592356E1
1.492002250E0,2.975389099E1,-5.154437256E1,-1.231002808E1,6.077543223E1
1.501974250E0,2.968766785E1,-5.165856934E1,-1.200117493E1,6.077823301E1
1.511946250E0,2.984999084E1,-5.168261719E1,-1.163601685E1,6.080716866E1
1.521918250E0,2.976252747E1,-5.173785400E1,-1.138804626E1,6.076430840E1
1.531890250E0,2.967079163E1,-5.185244751E1,-1.119635010E1,6.078149755E1
1.541862250E0,2.974528503E1,-5.193017578E1,-1.079325867E1,6.081134410E1
1.551835250E0,2.990144348E1,-5.194290161E1,-1.082505798E1,6.090437776E1
1.561807250E0,3.001078796E1,-5.197137451E1,-1.041600037E1,6.091111743E1
1.571779250E0,2.987159729E1,-5.200036621E1,-1.010673523E1,6.081526542E1
1.581751250E0,2.996958923E1,-5.200338745E1,-9.982147217E0,6.084547517E1
1.591723250E0,2.986598206E1,-5.202972412E1,-9.642913818E0,6.076228158E1
1.601695250E0,2.995744324E1,-5.205654907E1,-9.336700439E0,6.078245373E1
1.611667375E0,2.998271179E1,-5.219064331E1,-9.129470825E0,6.087834995E1
1.621639375E0,3.001298523E1,-5.218090820E1,-8.817916870E0,6.083898521E1
1.631611375E0,2.995039368E1,-5.228692627E1,-8.713439941E0,6.088409296E1
1.641583375E0,3.007508850E1,-5.222714233E1,-8.387420654E0,6.084845249E1
1.651555375E0,3.020582581E1,-5.221456909E1,-8.264984131E0,6.088565595E1
1.661528375E0,3.023109436E1,-5.222994995E1,-8.151550293E0,6.089609602E1
1.671500375E0,3.021073914E1,-5.225244141E1,-8.016098022E0,6.088730754E1
1.681472375E0,3.017964172E1,-5.232385254E1,-8.100341797E0,6.094433408E1
1.691444375E0,3.006578064E1,-5.231619263E1,-8.061203003E0,6.087625293E1
1.701416375E0,3.013456726E1,-5.230981445E1,-7.943161011E0,6.088926538E1
1.711388375E0,3.014662170E1,-5.223742676E1,-7.936172485E0,6.083214930E1
1.721360375E0,3.005876160E1,-5.226666260E1,-7.822250366E0,6.079901947E1
